Simulation created and run on: 
Fri Nov  4 09:23:42 2022


Time (s), Height (m), Velocity (m/s), Deployment Angle (radians)
11.785, 2947.51, 107.272, 0
11.7854, 2947.56, 107.266, 0
11.7859, 2947.61, 107.261, 0
11.7864, 2947.66, 107.256, 0
11.7868, 2947.71, 107.251, 0
11.7873, 2947.76, 107.246, 0
11.7878, 2947.81, 107.24, 0
11.7882, 2947.86, 107.235, 0
11.7887, 2947.91, 107.23, 0
11.7892, 2947.96, 107.225, 0
11.7896, 2948.01, 107.22, 0
11.7901, 2948.06, 107.214, 0
11.7906, 2948.11, 107.209, 0
11.791, 2948.16, 107.204, 0
11.7915, 2948.21, 107.199, 0
11.792, 2948.26, 107.194, 0
11.7924, 2948.31, 107.188, 0
11.7929, 2948.36, 107.183, 0
11.7934, 2948.41, 107.178, 0
11.7938, 2948.46, 107.173, 0
11.7943, 2948.51, 107.168, 0
11.7948, 2948.56, 107.162, 0
11.7952, 2948.61, 107.157, 0
11.7957, 2948.66, 107.152, 0
11.7962, 2948.71, 107.147, 0
11.7966, 2948.76, 107.142, 0
11.7971, 2948.81, 107.136, 0
11.7976, 2948.86, 107.131, 0
11.798, 2948.91, 107.126, 0
11.7985, 2948.96, 107.121, 0
11.799, 2949.01, 107.116, 0
11.7994, 2949.06, 107.11, 0
11.7999, 2949.11, 107.105, 0
11.8004, 2949.16, 107.1, 0
11.8008, 2949.21, 107.095, 0
11.8013, 2949.26, 107.09, 0
11.8018, 2949.31, 107.084, 0
11.8022, 2949.36, 107.079, 0
11.8027, 2949.41, 107.074, 0
11.8032, 2949.46, 107.069, 0
11.8036, 2949.51, 107.063, 0
11.8041, 2949.56, 107.058, 0
11.8046, 2949.61, 107.053, 0
11.805, 2949.66, 107.048, 0
11.8055, 2949.71, 107.043, 0
11.806, 2949.76, 107.037, 0
11.8064, 2949.81, 107.032, 0
11.8069, 2949.86, 107.027, 0
11.8074, 2949.91, 107.022, 0
11.8078, 2949.96, 107.017, 0
11.8083, 2950.01, 107.011, 0
11.8088, 2950.06, 107.006, 0
11.8092, 2950.11, 107.001, 0
11.8097, 2950.16, 106.996, 0
11.8102, 2950.21, 106.991, 0
11.8106, 2950.26, 106.985, 0
11.8111, 2950.31, 106.98, 0
11.8116, 2950.36, 106.975, 0
11.812, 2950.41, 106.97, 0
11.8125, 2950.46, 106.965, 0
11.813, 2950.51, 106.959, 0
11.8134, 2950.56, 106.954, 0
11.8139, 2950.61, 106.949, 0
11.8144, 2950.66, 106.944, 0
11.8148, 2950.71, 106.939, 0
11.8153, 2950.76, 106.933, 0
11.8158, 2950.81, 106.928, 0
11.8162, 2950.86, 106.923, 0
11.8167, 2950.91, 106.918, 0
11.8172, 2950.96, 106.912, 0
11.8176, 2951.01, 106.907, 0
11.8181, 2951.06, 106.902, 0
11.8186, 2951.11, 106.897, 0
11.819, 2951.16, 106.892, 0
11.8195, 2951.21, 106.886, 0
11.82, 2951.26, 106.881, 0
11.8205, 2951.31, 106.876, 0
11.8209, 2951.36, 106.871, 0
11.8214, 2951.41, 106.866, 0
11.8219, 2951.46, 106.86, 0
11.8223, 2951.51, 106.855, 0
11.8228, 2951.56, 106.85, 0
11.8233, 2951.61, 106.845, 0
11.8237, 2951.66, 106.84, 0
11.8242, 2951.71, 106.834, 0
11.8247, 2951.76, 106.829, 0
11.8251, 2951.81, 106.824, 0
11.8256, 2951.86, 106.819, 0
11.8261, 2951.91, 106.813, 0
11.8265, 2951.96, 106.808, 0
11.827, 2952.01, 106.803, 0
11.8275, 2952.06, 106.798, 0
11.8279, 2952.11, 106.793, 0
11.8284, 2952.16, 106.787, 0
11.8289, 2952.21, 106.782, 0
11.8293, 2952.26, 106.777, 0
11.8298, 2952.31, 106.772, 0
11.8303, 2952.36, 106.767, 0
11.8308, 2952.41, 106.761, 0
11.8312, 2952.46, 106.756, 0
11.8317, 2952.51, 106.751, 0
11.8322, 2952.56, 106.746, 0
11.8326, 2952.61, 106.74, 0
11.8331, 2952.66, 106.735, 0
11.8336, 2952.71, 106.73, 0
11.834, 2952.76, 106.725, 0
11.8345, 2952.81, 106.72, 0
11.835, 2952.86, 106.714, 0
11.8354, 2952.91, 106.709, 0
11.8359, 2952.96, 106.704, 0
11.8364, 2953.01, 106.699, 0
11.8368, 2953.06, 106.694, 0
11.8373, 2953.11, 106.688, 0
11.8378, 2953.16, 106.683, 0
11.8382, 2953.21, 106.678, 0
11.8387, 2953.26, 106.673, 0
11.8392, 2953.31, 106.667, 0
11.8397, 2953.36, 106.662, 0
11.8401, 2953.41, 106.657, 0
11.8406, 2953.46, 106.652, 0
11.8411, 2953.51, 106.647, 0
11.8415, 2953.56, 106.641, 0
11.842, 2953.61, 106.636, 0
11.8425, 2953.66, 106.631, 0
11.8429, 2953.71, 106.626, 0
11.8434, 2953.76, 106.62, 0
11.8439, 2953.81, 106.615, 0
11.8443, 2953.86, 106.61, 0
11.8448, 2953.91, 106.605, 0
11.8453, 2953.96, 106.6, 0
11.8457, 2954.01, 106.594, 0
11.8462, 2954.06, 106.589, 0
11.8467, 2954.11, 106.584, 0
11.8472, 2954.16, 106.579, 0
11.8476, 2954.21, 106.573, 0
11.8481, 2954.26, 106.568, 0
11.8486, 2954.31, 106.563, 0
11.849, 2954.36, 106.558, 0
11.8495, 2954.41, 106.553, 0
11.85, 2954.46, 106.547, 0
11.8504, 2954.51, 106.542, 0
11.8509, 2954.56, 106.537, 0
11.8514, 2954.61, 106.532, 0
11.8518, 2954.66, 106.526, 0
11.8523, 2954.71, 106.521, 0
11.8528, 2954.76, 106.516, 0
11.8533, 2954.81, 106.511, 0
11.8537, 2954.86, 106.506, 0
11.8542, 2954.91, 106.5, 0
11.8547, 2954.96, 106.495, 0
11.8551, 2955.01, 106.49, 0
11.8556, 2955.06, 106.485, 0
11.8561, 2955.11, 106.479, 0
11.8565, 2955.16, 106.474, 0
11.857, 2955.21, 106.469, 0
11.8575, 2955.26, 106.464, 0
11.858, 2955.31, 106.459, 0
11.8584, 2955.36, 106.453, 0
11.8589, 2955.41, 106.448, 0
11.8594, 2955.46, 106.443, 0
11.8598, 2955.51, 106.438, 0
11.8603, 2955.56, 106.432, 0
11.8608, 2955.61, 106.427, 0
11.8612, 2955.66, 106.422, 0
11.8617, 2955.71, 106.417, 0
11.8622, 2955.76, 106.411, 0
11.8627, 2955.81, 106.406, 0
11.8631, 2955.86, 106.401, 0
11.8636, 2955.91, 106.396, 0
11.8641, 2955.96, 106.391, 0
11.8645, 2956.01, 106.385, 0
11.865, 2956.06, 106.38, 0
11.8655, 2956.11, 106.375, 0
11.8659, 2956.16, 106.37, 0
11.8664, 2956.21, 106.364, 0
11.8669, 2956.26, 106.359, 0
11.8674, 2956.31, 106.354, 0
11.8678, 2956.36, 106.349, 0
11.8683, 2956.41, 106.343, 0
11.8688, 2956.46, 106.338, 0
11.8692, 2956.51, 106.333, 0
11.8697, 2956.56, 106.328, 0
11.8702, 2956.61, 106.323, 0
11.8706, 2956.66, 106.317, 0
11.8711, 2956.71, 106.312, 0
11.8716, 2956.76, 106.307, 0
11.8721, 2956.81, 106.302, 0
11.8725, 2956.86, 106.296, 0
11.873, 2956.91, 106.291, 0
11.8735, 2956.96, 106.286, 0
11.8739, 2957.01, 106.281, 0
11.8744, 2957.06, 106.275, 0
11.8749, 2957.11, 106.27, 0
11.8753, 2957.16, 106.265, 0
11.8758, 2957.21, 106.26, 0
11.8763, 2957.26, 106.255, 0
11.8768, 2957.31, 106.249, 0
11.8772, 2957.36, 106.244, 0
11.8777, 2957.41, 106.239, 0
11.8782, 2957.46, 106.234, 0
11.8786, 2957.51, 106.228, 0
11.8791, 2957.56, 106.223, 0
11.8796, 2957.61, 106.218, 0
11.8801, 2957.66, 106.213, 0
11.8805, 2957.71, 106.207, 0
11.881, 2957.76, 106.202, 0
11.8815, 2957.81, 106.197, 0
11.8819, 2957.86, 106.192, 0
11.8824, 2957.91, 106.186, 0
11.8829, 2957.96, 106.181, 0
11.8833, 2958.01, 106.176, 0
11.8838, 2958.06, 106.171, 0
11.8843, 2958.11, 106.166, 0
11.8848, 2958.16, 106.16, 0
11.8852, 2958.21, 106.155, 0
11.8857, 2958.26, 106.15, 0
11.8862, 2958.31, 106.145, 0
11.8866, 2958.36, 106.139, 0
11.8871, 2958.41, 106.134, 0
11.8876, 2958.46, 106.129, 0
11.8881, 2958.51, 106.124, 0
11.8885, 2958.56, 106.118, 0
11.889, 2958.61, 106.113, 0
11.8895, 2958.66, 106.108, 0
11.8899, 2958.71, 106.103, 0
11.8904, 2958.76, 106.097, 0
11.8909, 2958.81, 106.092, 0
11.8914, 2958.86, 106.087, 0
11.8918, 2958.91, 106.082, 0
11.8923, 2958.96, 106.076, 0
11.8928, 2959.01, 106.071, 0
11.8932, 2959.06, 106.066, 0
11.8937, 2959.11, 106.061, 0
11.8942, 2959.16, 106.056, 0
11.8947, 2959.21, 106.05, 0
11.8951, 2959.26, 106.045, 0
11.8956, 2959.31, 106.04, 0
11.8961, 2959.36, 106.035, 0
11.8965, 2959.41, 106.029, 0
11.897, 2959.46, 106.024, 0
11.8975, 2959.51, 106.019, 0
11.898, 2959.56, 106.014, 0
11.8984, 2959.61, 106.008, 0
11.8989, 2959.66, 106.003, 0
11.8994, 2959.71, 105.998, 0
11.8998, 2959.76, 105.993, 0
11.9003, 2959.81, 105.987, 0
11.9008, 2959.86, 105.982, 0
11.9013, 2959.91, 105.977, 0
11.9017, 2959.96, 105.972, 0
11.9022, 2960.01, 105.966, 0
11.9027, 2960.06, 105.961, 0
11.9031, 2960.11, 105.956, 0
11.9036, 2960.16, 105.951, 0
11.9041, 2960.21, 105.945, 0
11.9046, 2960.26, 105.94, 0
11.905, 2960.31, 105.935, 0
11.9055, 2960.36, 105.93, 0
11.906, 2960.41, 105.924, 0
11.9065, 2960.46, 105.919, 0
11.9069, 2960.51, 105.914, 0
11.9074, 2960.56, 105.909, 0
11.9079, 2960.61, 105.903, 0
11.9083, 2960.66, 105.898, 0
11.9088, 2960.71, 105.893, 0
11.9093, 2960.76, 105.888, 0
11.9098, 2960.81, 105.882, 0
11.9102, 2960.86, 105.877, 0
11.9107, 2960.91, 105.872, 0
11.9112, 2960.96, 105.867, 0
11.9116, 2961.01, 105.861, 0
11.9121, 2961.06, 105.856, 0
11.9126, 2961.11, 105.851, 0
11.9131, 2961.16, 105.846, 0
11.9135, 2961.21, 105.84, 0
11.914, 2961.26, 105.835, 0
11.9145, 2961.31, 105.83, 0
11.915, 2961.36, 105.825, 0
11.9154, 2961.41, 105.819, 0
11.9159, 2961.46, 105.814, 0
11.9164, 2961.51, 105.809, 0
11.9168, 2961.56, 105.804, 0
11.9173, 2961.61, 105.798, 0
11.9178, 2961.66, 105.793, 0
11.9183, 2961.71, 105.788, 0
11.9187, 2961.76, 105.783, 0
11.9192, 2961.81, 105.777, 0
11.9197, 2961.86, 105.772, 0
11.9202, 2961.91, 105.767, 0
11.9206, 2961.96, 105.762, 0
11.9211, 2962.01, 105.756, 0
11.9216, 2962.06, 105.751, 0
11.922, 2962.11, 105.746, 0
11.9225, 2962.16, 105.741, 0
11.923, 2962.21, 105.735, 0
11.9235, 2962.26, 105.73, 0
11.9239, 2962.31, 105.725, 0
11.9244, 2962.36, 105.72, 0
11.9249, 2962.41, 105.714, 0
11.9254, 2962.46, 105.709, 0
11.9258, 2962.51, 105.704, 0
11.9263, 2962.56, 105.699, 0
11.9268, 2962.61, 105.693, 0
11.9272, 2962.66, 105.688, 0
11.9277, 2962.71, 105.683, 0
11.9282, 2962.76, 105.678, 0
11.9287, 2962.81, 105.672, 0
11.9291, 2962.86, 105.667, 0
11.9296, 2962.91, 105.662, 0
11.9301, 2962.96, 105.657, 0
11.9306, 2963.01, 105.651, 0
11.931, 2963.06, 105.646, 0
11.9315, 2963.11, 105.641, 0
11.932, 2963.16, 105.636, 0
11.9325, 2963.21, 105.63, 0
11.9329, 2963.26, 105.625, 0
11.9334, 2963.31, 105.62, 0
11.9339, 2963.36, 105.615, 0
11.9343, 2963.41, 105.609, 0
11.9348, 2963.46, 105.604, 0
11.9353, 2963.51, 105.599, 0
11.9358, 2963.56, 105.594, 0
11.9362, 2963.61, 105.588, 0
11.9367, 2963.66, 105.583, 0
11.9372, 2963.71, 105.578, 0
11.9377, 2963.76, 105.573, 0
11.9381, 2963.81, 105.567, 0
11.9386, 2963.86, 105.562, 0
11.9391, 2963.91, 105.557, 0
11.9396, 2963.96, 105.552, 0
11.94, 2964.01, 105.546, 0
11.9405, 2964.06, 105.541, 0
11.941, 2964.11, 105.536, 0
11.9415, 2964.16, 105.53, 0
11.9419, 2964.21, 105.525, 0
11.9424, 2964.26, 105.52, 0
11.9429, 2964.31, 105.515, 0
11.9433, 2964.36, 105.509, 0
11.9438, 2964.41, 105.504, 0
11.9443, 2964.46, 105.499, 0
11.9448, 2964.51, 105.494, 0
11.9452, 2964.56, 105.488, 0
11.9457, 2964.61, 105.483, 0
11.9462, 2964.66, 105.478, 0
11.9467, 2964.71, 105.473, 0
11.9471, 2964.76, 105.467, 0
11.9476, 2964.81, 105.462, 0
11.9481, 2964.86, 105.457, 0
11.9486, 2964.91, 105.452, 0
11.949, 2964.96, 105.446, 0
11.9495, 2965.01, 105.441, 0
11.95, 2965.06, 105.436, 0
11.9505, 2965.11, 105.43, 0
11.9509, 2965.16, 105.425, 0
11.9514, 2965.21, 105.42, 0
11.9519, 2965.26, 105.415, 0
11.9524, 2965.31, 105.409, 0
11.9528, 2965.36, 105.404, 0
11.9533, 2965.41, 105.399, 0
11.9538, 2965.46, 105.394, 0
11.9543, 2965.51, 105.388, 0
11.9547, 2965.56, 105.383, 0
11.9552, 2965.61, 105.378, 0
11.9557, 2965.66, 105.373, 0
11.9561, 2965.71, 105.367, 0
11.9566, 2965.76, 105.362, 0
11.9571, 2965.81, 105.357, 0
11.9576, 2965.86, 105.352, 0
11.958, 2965.91, 105.346, 0
11.9585, 2965.96, 105.341, 0
11.959, 2966.01, 105.336, 0
11.9595, 2966.06, 105.33, 0
11.9599, 2966.11, 105.325, 0
11.9604, 2966.16, 105.32, 0
11.9609, 2966.21, 105.315, 0
11.9614, 2966.26, 105.309, 0
11.9618, 2966.31, 105.304, 0
11.9623, 2966.36, 105.299, 0
11.9628, 2966.41, 105.294, 0
11.9633, 2966.46, 105.288, 0
11.9637, 2966.51, 105.283, 0
11.9642, 2966.56, 105.278, 0
11.9647, 2966.61, 105.272, 0
11.9652, 2966.66, 105.267, 0
11.9656, 2966.71, 105.262, 0
11.9661, 2966.76, 105.257, 0
11.9666, 2966.81, 105.251, 0
11.9671, 2966.86, 105.246, 0
11.9675, 2966.91, 105.241, 0
11.968, 2966.96, 105.236, 0
11.9685, 2967.01, 105.23, 0
11.969, 2967.06, 105.225, 0
11.9694, 2967.11, 105.22, 0
11.9699, 2967.16, 105.215, 0
11.9704, 2967.21, 105.209, 0
11.9709, 2967.26, 105.204, 0
11.9713, 2967.31, 105.199, 0
11.9718, 2967.36, 105.193, 0
11.9723, 2967.41, 105.188, 0
11.9728, 2967.46, 105.183, 0
11.9732, 2967.51, 105.178, 0
11.9737, 2967.56, 105.172, 0
11.9742, 2967.61, 105.167, 0
11.9747, 2967.66, 105.162, 0
11.9752, 2967.71, 105.156, 0
11.9756, 2967.76, 105.151, 0
11.9761, 2967.81, 105.146, 0
11.9766, 2967.86, 105.141, 0
11.9771, 2967.91, 105.135, 0
11.9775, 2967.96, 105.13, 0
11.978, 2968.01, 105.125, 0
11.9785, 2968.06, 105.12, 0
11.979, 2968.11, 105.114, 0
11.9794, 2968.16, 105.109, 0
11.9799, 2968.21, 105.104, 0
11.9804, 2968.26, 105.098, 0
11.9809, 2968.31, 105.093, 0
11.9813, 2968.36, 105.088, 0
11.9818, 2968.41, 105.083, 0
11.9823, 2968.46, 105.077, 0
11.9828, 2968.51, 105.072, 0
11.9832, 2968.56, 105.067, 0
11.9837, 2968.61, 105.062, 0
11.9842, 2968.66, 105.056, 0
11.9847, 2968.71, 105.051, 0
11.9851, 2968.76, 105.046, 0
11.9856, 2968.81, 105.04, 0
11.9861, 2968.86, 105.035, 0
11.9866, 2968.91, 105.03, 0
11.987, 2968.96, 105.025, 0
11.9875, 2969.01, 105.019, 0
11.988, 2969.06, 105.014, 0
11.9885, 2969.11, 105.009, 0
11.989, 2969.16, 105.003, 0
11.9894, 2969.21, 104.998, 0
11.9899, 2969.26, 104.993, 0
11.9904, 2969.31, 104.988, 0
11.9909, 2969.36, 104.982, 0
11.9913, 2969.41, 104.977, 0
11.9918, 2969.46, 104.972, 0
11.9923, 2969.51, 104.966, 0
11.9928, 2969.56, 104.961, 0
11.9932, 2969.61, 104.956, 0
11.9937, 2969.66, 104.951, 0
11.9942, 2969.71, 104.945, 0
11.9947, 2969.76, 104.94, 0
11.9951, 2969.81, 104.935, 0
11.9956, 2969.86, 104.93, 0
11.9961, 2969.91, 104.924, 0
11.9966, 2969.96, 104.919, 0
11.997, 2970.01, 104.914, 0
11.9975, 2970.06, 104.908, 0
11.998, 2970.11, 104.903, 0
11.9985, 2970.16, 104.898, 0
11.999, 2970.21, 104.893, 0
11.9994, 2970.26, 104.887, 0
11.9999, 2970.31, 104.882, 0
12.0004, 2970.36, 104.877, 0
12.0009, 2970.41, 104.871, 0
12.0013, 2970.46, 104.866, 0
12.0018, 2970.51, 104.861, 0
12.0023, 2970.56, 104.856, 0
12.0028, 2970.61, 104.85, 0
12.0032, 2970.66, 104.845, 0
12.0037, 2970.71, 104.84, 0
12.0042, 2970.76, 104.834, 0
12.0047, 2970.81, 104.829, 0
12.0052, 2970.86, 104.824, 0
12.0056, 2970.91, 104.819, 0
12.0061, 2970.96, 104.813, 0
12.0066, 2971.01, 104.808, 0
12.0071, 2971.06, 104.803, 0
12.0075, 2971.11, 104.797, 0
12.008, 2971.16, 104.792, 0
12.0085, 2971.21, 104.787, 0
12.009, 2971.26, 104.782, 0
12.0094, 2971.31, 104.776, 0
12.0099, 2971.36, 104.771, 0
12.0104, 2971.41, 104.766, 0
12.0109, 2971.46, 104.76, 0
12.0114, 2971.51, 104.755, 0
12.0118, 2971.56, 104.75, 0
12.0123, 2971.61, 104.744, 0
12.0128, 2971.66, 104.739, 0
12.0133, 2971.71, 104.734, 0
12.0137, 2971.76, 104.729, 0
12.0142, 2971.81, 104.723, 0
12.0147, 2971.86, 104.718, 0
12.0152, 2971.91, 104.713, 0
12.0157, 2971.96, 104.707, 0
12.0161, 2972.01, 104.702, 0
12.0166, 2972.06, 104.697, 0
12.0171, 2972.11, 104.692, 0
12.0176, 2972.16, 104.686, 0
12.018, 2972.21, 104.681, 0
12.0185, 2972.26, 104.676, 0
12.019, 2972.31, 104.67, 0
12.0195, 2972.36, 104.665, 0
12.02, 2972.41, 104.66, 0
12.0204, 2972.46, 104.655, 0
12.0209, 2972.51, 104.649, 0
12.0214, 2972.56, 104.644, 0
12.0219, 2972.61, 104.639, 0
12.0223, 2972.66, 104.633, 0
12.0228, 2972.71, 104.628, 0
12.0233, 2972.76, 104.623, 0
12.0238, 2972.81, 104.617, 0
12.0243, 2972.86, 104.612, 0
12.0247, 2972.91, 104.607, 0
12.0252, 2972.96, 104.602, 0
12.0257, 2973.01, 104.596, 0
12.0262, 2973.06, 104.591, 0
12.0266, 2973.11, 104.586, 0
12.0271, 2973.16, 104.58, 0
12.0276, 2973.21, 104.575, 0
12.0281, 2973.26, 104.57, 0
12.0286, 2973.31, 104.565, 0
12.029, 2973.36, 104.559, 0
12.0295, 2973.41, 104.554, 0
12.03, 2973.46, 104.549, 0
12.0305, 2973.51, 104.543, 0
12.0309, 2973.56, 104.538, 0
12.0314, 2973.61, 104.533, 0
12.0319, 2973.66, 104.527, 0
12.0324, 2973.71, 104.522, 0
12.0329, 2973.76, 104.517, 0
12.0333, 2973.81, 104.512, 0
12.0338, 2973.86, 104.506, 0
12.0343, 2973.91, 104.501, 0
12.0348, 2973.96, 104.496, 0
12.0353, 2974.01, 104.49, 0
12.0357, 2974.06, 104.485, 0
12.0362, 2974.11, 104.48, 0
12.0367, 2974.16, 104.474, 0
12.0372, 2974.21, 104.469, 0
12.0376, 2974.26, 104.464, 0
12.0381, 2974.31, 104.459, 0
12.0386, 2974.36, 104.453, 0
12.0391, 2974.41, 104.448, 0
12.0396, 2974.46, 104.443, 0
12.04, 2974.51, 104.437, 0
12.0405, 2974.56, 104.432, 0
12.041, 2974.61, 104.427, 0
12.0415, 2974.66, 104.421, 0
12.042, 2974.71, 104.416, 0
12.0424, 2974.76, 104.411, 0
12.0429, 2974.81, 104.406, 0
12.0434, 2974.86, 104.4, 0
12.0439, 2974.91, 104.395, 0
12.0443, 2974.96, 104.39, 0
12.0448, 2975.01, 104.384, 0
12.0453, 2975.06, 104.379, 0
12.0458, 2975.11, 104.374, 0
12.0463, 2975.16, 104.368, 0
12.0467, 2975.21, 104.363, 0
12.0472, 2975.26, 104.358, 0
12.0477, 2975.31, 104.352, 0
12.0482, 2975.36, 104.347, 0
12.0487, 2975.41, 104.342, 0
12.0491, 2975.46, 104.337, 0
12.0496, 2975.51, 104.331, 0
12.0501, 2975.56, 104.326, 0
12.0506, 2975.61, 104.321, 0
12.0511, 2975.66, 104.315, 0
12.0515, 2975.71, 104.31, 0
12.052, 2975.76, 104.305, 0
12.0525, 2975.81, 104.299, 0
12.053, 2975.86, 104.294, 0
12.0535, 2975.91, 104.289, 0
12.0539, 2975.96, 104.284, 0
12.0544, 2976.01, 104.278, 0
12.0549, 2976.06, 104.273, 0
12.0554, 2976.11, 104.268, 0
12.0559, 2976.16, 104.262, 0
12.0563, 2976.21, 104.257, 0
12.0568, 2976.26, 104.252, 0
12.0573, 2976.31, 104.246, 0
12.0578, 2976.36, 104.241, 0
12.0583, 2976.41, 104.236, 0
12.0587, 2976.46, 104.23, 0
12.0592, 2976.51, 104.225, 0
12.0597, 2976.56, 104.22, 0
12.0602, 2976.61, 104.215, 0
12.0606, 2976.66, 104.209, 0
12.0611, 2976.71, 104.204, 0
12.0616, 2976.76, 104.199, 0
12.0621, 2976.81, 104.193, 0
12.0626, 2976.86, 104.188, 0
12.063, 2976.91, 104.183, 0
12.0635, 2976.96, 104.177, 0
12.064, 2977.01, 104.172, 0
12.0645, 2977.06, 104.167, 0
12.065, 2977.11, 104.161, 0
12.0654, 2977.16, 104.156, 0
12.0659, 2977.21, 104.151, 0
12.0664, 2977.26, 104.145, 0
12.0669, 2977.31, 104.14, 0
12.0674, 2977.36, 104.135, 0
12.0678, 2977.41, 104.13, 0
12.0683, 2977.46, 104.124, 0
12.0688, 2977.51, 104.119, 0
12.0693, 2977.56, 104.114, 0
12.0698, 2977.61, 104.108, 0
12.0703, 2977.66, 104.103, 0
12.0707, 2977.71, 104.098, 0
12.0712, 2977.76, 104.092, 0
12.0717, 2977.81, 104.087, 0
12.0722, 2977.86, 104.082, 0
12.0727, 2977.91, 104.076, 0
12.0731, 2977.96, 104.071, 0
12.0736, 2978.01, 104.066, 0
12.0741, 2978.06, 104.06, 0
12.0746, 2978.11, 104.055, 0
12.0751, 2978.16, 104.05, 0
12.0755, 2978.21, 104.044, 0
12.076, 2978.26, 104.039, 0
12.0765, 2978.31, 104.034, 0
12.077, 2978.36, 104.029, 0
12.0775, 2978.41, 104.023, 0
12.0779, 2978.46, 104.018, 0
12.0784, 2978.51, 104.013, 0
12.0789, 2978.56, 104.007, 0
12.0794, 2978.61, 104.002, 0
12.0799, 2978.66, 103.997, 0
12.0803, 2978.71, 103.991, 0
12.0808, 2978.76, 103.986, 0
12.0813, 2978.81, 103.981, 0
12.0818, 2978.86, 103.975, 0
12.0823, 2978.91, 103.97, 0
12.0827, 2978.96, 103.965, 0
12.0832, 2979.01, 103.959, 0
12.0837, 2979.06, 103.954, 0
12.0842, 2979.11, 103.949, 0
12.0847, 2979.16, 103.943, 0
12.0852, 2979.21, 103.938, 0
12.0856, 2979.26, 103.933, 0
12.0861, 2979.31, 103.927, 0
12.0866, 2979.36, 103.922, 0
12.0871, 2979.41, 103.917, 0
12.0876, 2979.46, 103.911, 0
12.088, 2979.51, 103.906, 0
12.0885, 2979.56, 103.901, 0
12.089, 2979.61, 103.896, 0
12.0895, 2979.66, 103.89, 0
12.09, 2979.71, 103.885, 0
12.0904, 2979.76, 103.88, 0
12.0909, 2979.81, 103.874, 0
12.0914, 2979.86, 103.869, 0
12.0919, 2979.91, 103.864, 0
12.0924, 2979.96, 103.858, 0
12.0929, 2980.01, 103.853, 0
12.0933, 2980.06, 103.848, 0
12.0938, 2980.11, 103.842, 0
12.0943, 2980.16, 103.837, 0
12.0948, 2980.21, 103.832, 0
12.0953, 2980.26, 103.826, 0
12.0957, 2980.31, 103.821, 0
12.0962, 2980.36, 103.816, 0
12.0967, 2980.41, 103.81, 0
12.0972, 2980.46, 103.805, 0
12.0977, 2980.51, 103.8, 0
12.0981, 2980.56, 103.794, 0
12.0986, 2980.61, 103.789, 0
12.0991, 2980.66, 103.784, 0
12.0996, 2980.71, 103.778, 0
12.1001, 2980.76, 103.773, 0
12.1006, 2980.81, 103.768, 0
12.101, 2980.86, 103.762, 0
12.1015, 2980.91, 103.757, 0
12.102, 2980.96, 103.752, 0
12.1025, 2981.01, 103.746, 0
12.103, 2981.06, 103.741, 0
12.1035, 2981.11, 103.736, 0
12.1039, 2981.16, 103.73, 0
12.1044, 2981.21, 103.725, 0
12.1049, 2981.26, 103.72, 0
12.1054, 2981.31, 103.714, 0
12.1059, 2981.36, 103.709, 0
12.1063, 2981.41, 103.704, 0
12.1068, 2981.46, 103.698, 0
12.1073, 2981.51, 103.693, 0
12.1078, 2981.56, 103.688, 0
12.1083, 2981.61, 103.682, 0
12.1088, 2981.66, 103.677, 0
12.1092, 2981.71, 103.672, 0
12.1097, 2981.76, 103.666, 0
12.1102, 2981.81, 103.661, 0
12.1107, 2981.86, 103.656, 0
12.1112, 2981.91, 103.65, 0
12.1116, 2981.96, 103.645, 0
12.1121, 2982.01, 103.64, 0
12.1126, 2982.06, 103.634, 0
12.1131, 2982.11, 103.629, 0
12.1136, 2982.16, 103.624, 0
12.1141, 2982.21, 103.618, 0
12.1145, 2982.26, 103.613, 0
12.115, 2982.31, 103.608, 0
12.1155, 2982.36, 103.602, 0
12.116, 2982.41, 103.597, 0
12.1165, 2982.46, 103.592, 0
12.117, 2982.51, 103.586, 0
12.1174, 2982.56, 103.581, 0
12.1179, 2982.61, 103.576, 0
12.1184, 2982.66, 103.57, 0
12.1189, 2982.71, 103.565, 0
12.1194, 2982.76, 103.56, 0
12.1199, 2982.81, 103.554, 0
12.1203, 2982.86, 103.549, 0
12.1208, 2982.91, 103.544, 0
12.1213, 2982.96, 103.538, 0
12.1218, 2983.01, 103.533, 0
12.1223, 2983.06, 103.528, 0
12.1228, 2983.11, 103.522, 0
12.1232, 2983.16, 103.517, 0
12.1237, 2983.21, 103.512, 0
12.1242, 2983.26, 103.506, 0
12.1247, 2983.31, 103.501, 0
12.1252, 2983.36, 103.496, 0
12.1256, 2983.41, 103.49, 0
12.1261, 2983.46, 103.485, 0
12.1266, 2983.51, 103.48, 0
12.1271, 2983.56, 103.474, 0
12.1276, 2983.61, 103.469, 0
12.1281, 2983.66, 103.464, 0
12.1285, 2983.71, 103.458, 0
12.129, 2983.76, 103.453, 0
12.1295, 2983.81, 103.448, 0
12.13, 2983.86, 103.442, 0
12.1305, 2983.91, 103.437, 0
12.131, 2983.96, 103.432, 0
12.1314, 2984.01, 103.426, 0
12.1319, 2984.06, 103.421, 0
12.1324, 2984.11, 103.416, 0
12.1329, 2984.16, 103.41, 0
12.1334, 2984.21, 103.405, 0
12.1339, 2984.26, 103.4, 0
12.1343, 2984.31, 103.394, 0
